episode,return_sum,return_mean,reward_a0,reward_a1,reward_a2,steps,msgs_per_ep,msg_entropy_ep,pct_comm_on,avg_pair_dist
28,-127.51607323030548,-45.24090736098577,-41.24546694027658,-43.41732275737437,-45.95567472488084,100,51,0.7231576424320013,0.25792584551805714,1.2390676618834002
29,-129.26729092675058,-45.37637956657413,-41.646072031043005,-45.00475295021013,-41.24842528061793,100,43,0.864742825310912,0.4210197462242682,1.0743656010096434
30,-129.59297130295172,-43.43336757763479,-42.821559023213055,-45.782269957307406,-42.46675226130208,100,27,0.6746071254994558,0.3398726569943932,1.0370270137819821
31,-133.13512459308077,-43.43520295711322,-44.148905630446215,-42.757552840267195,-45.43913590673335,100,52,0.7414216397665423,0.206497112245387,1.4587064034127624
32,-129.2471001820748,-44.27426658680998,-43.18193202669924,-45.865184924743986,-44.33519680782694,100,57,0.9444592284975978,0.20944169160022483,1.2125361528118062
33,-127.19697676344983,-44.09295005703157,-41.22000506479772,-44.28394265515384,-41.807438640632355,100,39,0.9898830723999497,0.23597353490616496,1.3668344198814215
34,-129.29542501986683,-43.969313942301014,-45.30938412594193,-43.73613025172127,-46.532202131293744,100,49,0.6882855161374634,0.45498696523568755,1.1551438994532508
35,-135.83461303165654,-43.157498724326196,-46.52764916148908,-45.11695070862846,-44.74062305547954,100,33,0.9192255479099525,0.38808941778279515,1.0128396772018435
36,-131.72870429718967,-41.9138400709598,-43.930669941363156,-41.34291993588862,-41.08092094081763,100,51,0.819088675833985,0.35165365961235007,1.442325945926271
37,-130.13209154225044,-45.544738849497946,-45.297485990245484,-43.377162526748606,-41.99966043070866,100,52,0.8415725852003335,0.4248907949124754,1.3454685285758583
38,-131.00409725611692,-43.76971954970767,-43.66588954839056,-43.788984868562885,-41.83685838595891,100,47,1.0140048687052166,0.4940673228639435,1.023513118718949
39,-130.7661299998273,-44.335405000151034,-41.208389511783906,-42.688629758958356,-41.19331621471886,100,40,0.5388842519719433,0.40958339183784204,1.2876185782305531
40,-129.10884148150075,-43.38296461021368,-42.93586169688124,-44.28921025225639,-43.580955367727164,100,27,0.8302737154800148,0.3913407596556393,1.1183272059093823
41,-132.78938659372434,-43.2215198259558,-42.01003764085342,-42.06363553517291,-45.19097613042519,100,54,1.0367981097868588,0.43125023217724695,1.2556317716659438
42,-130.22070710319312,-44.914972981238655,-41.78462526927842,-43.41231784795875,-42.562878257418745,100,39,0.9644960183512202,0.45292091425291714,1.2479750666463165
43,-129.0636126138816,-44.971079279850684,-45.577843662185046,-43.15535359890905,-42.042057472573795,100,42,0.5403897447773547,0.48315215104965853,1.3843522412771003
44,-131.59523046887884,-44.30010818764551,-46.75191703948735,-46.121514754703966,-45.31467829135349,100,54,0.590508076216878,0.2339728094494738,1.1575228565764795
45,-133.1271314154088,-42.187450273768725,-42.29633108586313,-44.54733309629989,-45.86014121741028,100,43,0.714603272741553,0.4884870333002588,1.2321462904196419
46,-133.22033839279965,-43.870754716434476,-43.930184668082696,-45.60382067022837,-43.263432641780334,100,46,0.9683457972388829,0.4754807688304716,1.4312113557149844
47,-135.53287733238346,-43.073410673426025,-45.03520242370728,-43.30451519692472,-46.10609108999034,100,53,1.0965154707858464,0.41620700913825825,1.2163380300644686
48,-131.21179157739843,-43.117127111602734,-44.272435788435644,-44.249352554120414,-46.78849830244474,100,44,0.7365948324721239,0.3177024775201805,1.4590302468080878
49,-135.30772937125153,-45.12029620934629,-45.587178721931345,-41.890044884640446,-46.00805454141455,100,51,1.019904656866513,0.41687191240227445,1.4851025985388493
50,-130.51017373227188,-43.793418161707514,-41.99487218514475,-41.87828466671763,-45.31806928346778,100,27,1.0575708794908123,0.21727828281054448,1.4007256350121406
51,-134.05565308514363,-45.8299542165507,-42.898933016228725,-41.47786693785521,-42.20489221273376,100,23,0.6878206361590335,0.24991776751773975,1.4889573040400026
52,-135.63026088904155,-45.8027027982037,-43.472988222103524,-45.416774576204205,-45.3699486576077,100,32,0.5311339896365217,0.3618425525482696,1.240795439607748
53,-129.3648692643123,-42.53317612547396,-44.589516980377624,-42.509726576126965,-44.175400132160064,100,24,0.7803879008653366,0.41362045367711237,1.0386059458659331
54,-127.50007699658273,-42.83507677752324,-46.34718187879218,-44.067949073041206,-46.53155141652228,100,52,0.6863678716924284,0.2692569710822488,1.0561173645140047
55,-130.12637485029896,-42.83647548616335,-44.16486756212762,-44.801632656031764,-43.047738124745344,100,38,0.958198077868643,0.2910601542132862,1.0516350226041056
56,-126.97519644922019,-42.174677859658516,-42.239744939430686,-45.36899486260069,-46.216123465636926,100,59,0.6057775056018879,0.3653858208027638,1.0571226736264323
57,-131.2901174193251,-44.21568423054809,-45.412607793910894,-43.55219181279904,-45.19105019724283,100,30,0.6128512032348798,0.3348179561154079,1.2407659580966253
58,-130.88195511408315,-43.43096246886921,-43.95117106427246,-42.85165790738369,-45.34272738462714,100,47,0.8224920229913305,0.40995508737223135,1.0644757699386749
59,-131.66749272643932,-45.49515200179998,-44.86412500320129,-45.10164913814026,-42.12561215166076,100,25,1.0238957133472024,0.4541114208365156,1.1312154075386285
60,-133.93102343888998,-43.61709501330108,-41.52649619541616,-44.76164665645837,-46.72564807548353,100,34,0.7964452660985519,0.3996769082532923,1.2291609146496798
61,-136.1186400479924,-45.41659611582656,-41.50222893016822,-45.4327933853458,-45.50761374755998,100,31,0.8381209134436587,0.4236355068874793,1.0524866247680067
62,-126.90083238941426,-43.59919513379072,-43.31326765282245,-44.02005807515956,-45.59100089832414,100,46,0.9654084646939777,0.3313159787768354,1.0072919527085142
63,-128.6632431532966,-43.559219689904275,-46.51871210471555,-43.034368733939644,-40.895093294402955,100,27,0.7458503653076219,0.4818774477031356,1.323774005579563
64,-134.3365703514928,-43.414395505701584,-45.98047502390847,-45.724593619931355,-45.41411916197834,100,52,0.7557459270246263,0.2324861198444565,1.4537687670569555
65,-134.00816527429367,-45.57455342353769,-41.687621308262,-42.24370084095112,-44.66499913013868,100,24,0.5616501325629036,0.3413103088712809,1.2781252141983237
66,-133.89723558384418,-42.733978535029195,-42.38362088213982,-45.109304333297565,-43.044633010919625,100,23,1.0059786684598695,0.4626470681762501,1.3136332029826339
67,-132.32441322083457,-43.499234280133834,-44.58964518553208,-45.79914470573124,-41.96083333371925,100,57,0.5321033339702201,0.2335541666188029,1.2793834347467508
68,-132.87078479134578,-44.43626309862357,-46.64794072506065,-46.85413618638621,-41.527531663994694,100,31,0.7741020722598949,0.3078662260190213,1.2690027903862675
69,-132.67160108362384,-42.755189584749125,-44.72768772838398,-46.52259534907622,-44.12993201497605,100,26,0.8981329594146585,0.4650619208459072,1.4914253647589113
70,-132.5179763864965,-42.350629982835684,-43.68376274629287,-41.56361756929245,-41.20591281768134,100,26,0.6196654340389911,0.2561725420909663,1.0784720909145558
71,-127.90340344084584,-44.12790764398979,-43.27683521216552,-46.510905183696664,-43.705521057150996,100,26,0.8556428894719841,0.43868689824425877,1.0092832045405502
72,-126.97693275074892,-41.967147087883,-46.35335004327939,-41.40946858121682,-43.89790261657274,100,42,0.6383902830157491,0.24459939993738017,1.0608387523066207
73,-130.79143488409284,-42.375927041965326,-41.95652506285611,-43.49652829285155,-41.729714650227216,100,27,0.8813269558024632,0.26948705960705055,1.4130823982738197
74,-132.3721885797018,-44.41232482124842,-41.47557444899834,-44.826293328838204,-42.77945456900344,100,48,0.6423279957102994,0.47283934984996506,1.1636710692383159
75,-129.63097888717428,-42.497483033881835,-45.84798434515687,-41.53666563251916,-41.309881823543634,100,48,1.0480577696717974,0.31642101782201426,1.3026626252282734
76,-133.18872507585323,-44.70271501133376,-45.553677142859826,-42.80395802949136,-45.2085555861677,100,45,0.6796598575979373,0.23815298040089344,1.4246815631095244
77,-132.58493864230965,-42.77561250823506,-41.2257337445704,-42.37253873156566,-45.329613411410435,100,41,1.034029532543134,0.32513248927560523,1.2653855423186349
78,-130.87693625556443,-45.40669832874965,-45.356976833685486,-44.28861376414527,-42.31944935690483,100,30,1.0353026405268198,0.3476888411410608,1.3682628978132805
79,-136.1678180438959,-42.382917138020254,-43.78816674510643,-43.56317625271203,-45.76753195536297,100,23,0.5719637579330825,0.21665051370284988,1.0684805229657464
80,-129.54815920307212,-45.39941554452932,-44.566224079770606,-45.21837794059284,-46.31801250066413,100,54,0.7394575889988063,0.3456917524644684,1.2406156422511416
81,-129.18895176014547,-43.136331680003984,-41.55656806829574,-46.11997569993207,-46.254705472983936,100,42,1.0689248189708545,0.2162627719825128,1.2353078876672319
82,-131.0371981737235,-42.71662877127175,-41.69822908186621,-44.834211572091576,-42.234844097566416,100,34,0.6396299090852465,0.39727552913804315,1.1601930767474233
83,-129.85892660211675,-44.97686702890142,-44.75569836272127,-45.342807449880304,-43.47933339971679,100,20,0.7813458601999606,0.3912084776571989,1.3182571058095909
84,-132.9705972005736,-45.31487140092146,-46.31838321586341,-45.57084543202468,-41.3052113232377,100,59,0.8796566415620425,0.39615004519482017,1.3000022609642956
85,-128.52630655714944,-43.93435445742537,-41.45369112373051,-46.02807101610321,-40.923019626506985,100,23,0.7126931044677933,0.4615594762757176,1.3088570793337593
86,-134.74268436389576,-45.57155122010243,-46.102518840743514,-45.69951023729128,-41.0986844698108,100,45,0.7270875330067288,0.2600339135546357,1.127874944863796
87,-134.8643574227037,-45.51303994685115,-42.52443236953101,-42.97924475184743,-44.18162323326086,100,49,0.771640239976618,0.2287786959626104,1.4339382570749686
88,-128.37437313474754,-42.99482339851316,-44.423721268492805,-46.71380458886296,-43.572623461364344,100,27,0.7201260706914829,0.40444191803236185,1.1314091996807478
89,-135.7323130207826,-45.47684504660933,-43.59543068203033,-43.673755746803025,-44.61813000379553,100,42,0.980273301677715,0.2848455263909122,1.4179797072269953
90,-131.53894909760885,-44.2770720109432,-42.13075649521943,-41.634609325769,-41.97664033331701,100,36,0.6502778750850506,0.24544819661202621,1.0149348137028207
91,-135.6001109652988,-43.28782378184075,-45.68104235929794,-41.80892550666303,-42.373495774015154,100,42,0.5595456012281972,0.4294788395330409,1.3312161729132919
92,-129.52039617099004,-42.13726293890315,-41.76871745911946,-45.970113990592544,-41.752193171058586,100,21,0.8957100783361964,0.48815933978378306,1.0358800110457749
93,-134.99403626456538,-44.73837484576223,-43.42463366533492,-42.3986272807248,-44.05488299125758,100,53,0.8073899029399132,0.39534807334215083,1.4011497411386085
94,-130.9826831327818,-45.596463310804204,-44.5247130608115,-43.321138788539756,-43.7978946307576,100,32,0.9672272076792974,0.22367478286586678,1.1484894759772932
95,-129.9798930973955,-42.68198429922915,-45.85599788000213,-45.253185953643936,-45.34740749883768,100,43,0.7928239162848478,0.34501520944420533,1.051315389680168
96,-127.19325536396519,-44.56747459209397,-42.96704840555891,-46.069049409910306,-42.97703679721694,100,28,0.8784958404644297,0.3045912441334724,1.0513866954520423
97,-128.8462018251353,-44.649642655294265,-46.23756344461559,-44.7018051220127,-41.95249770624032,100,47,0.9325001395539614,0.4232545617328055,1.1702410609272318
98,-129.51685330912346,-45.43355343393202,-44.57398570024461,-42.86792830354391,-41.3321075841261,100,49,0.9897206373254261,0.20539244453009337,1.118624366947473
99,-136.35499465582245,-44.13304147031395,-46.76487393360181,-43.30944040081489,-42.29289627344941,100,37,0.8095443753703572,0.23647201659190972,1.0618141573664714
100,-128.9304901857817,-45.22771836035693,-42.796583718274775,-41.552892229922236,-45.67872667429198,100,58,0.5173779120513041,0.20077008697183882,1.0113543849116644
101,-130.59981711015857,-42.04385619681526,-41.12528327331134,-45.1304564505347,-43.267002219508946,100,38,0.6964494917123799,0.4727923643774637,1.0343769594198102
102,-136.56653507954516,-43.858970503490866,-43.529871996002264,-42.16130835583013,-46.41849356829211,100,52,0.7407951008059459,0.23051740338312027,1.421118748304325
103,-133.37308173004072,-43.67623296902398,-43.118089291975274,-44.95960900343869,-42.640186616716385,100,55,0.9300555056423789,0.27282857611350686,1.4161361961103922
104,-135.4754577143245,-44.944381807889684,-42.252077563060865,-43.53189221111591,-43.16428069709692,100,42,0.8198016579301928,0.24124641640399083,1.0452633164440028
105,-131.04232694276695,-42.463515682918064,-45.094915021094124,-44.066482182625876,-45.195389985216934,100,23,0.7154699947455887,0.3120122185017202,1.1527536894471775
106,-129.75943391442885,-45.480453496544136,-41.5049990458766,-41.850271208524916,-45.27181535750814,100,25,1.0097978233772062,0.36002094401196805,1.0502099917477234
107,-135.65560343841904,-45.49147382846881,-42.50844947283796,-46.580650905115036,-43.31569174672556,100,41,0.9950308026383358,0.4753208608071986,1.4313587477912983
108,-136.4073876042721,-41.98311450944829,-41.31194333715577,-43.81818975359307,-42.53163628410177,100,50,0.9016525851436483,0.3637102379684205,1.4456028298503054
109,-134.14189284826134,-44.04098423812422,-46.49866449333389,-42.07098124704398,-42.65015544622947,100,37,0.853251987465905,0.3224486355736332,1.163115493392619
110,-131.62549906533488,-44.32983472114025,-40.93321420154969,-46.57196784817009,-45.68783998990415,100,48,0.6882181465768388,0.22547434585360254,1.47798051724462
111,-127.95827545089861,-42.42286247232617,-46.14280000481068,-44.22517436111299,-42.14578305962142,100,20,0.579631474142624,0.36443467694615816,1.3086498070087949
112,-130.88995969021025,-44.99546489072669,-43.803221452939326,-42.74124343371359,-45.578814715276664,100,25,0.7772682720581213,0.3881692814512102,1.2899559301739263
113,-131.53550770613273,-43.20923951868186,-41.71321524281546,-42.80520459683348,-44.73865876187562,100,21,1.0950311499040746,0.3870104616682515,1.198560524348835
114,-135.8803781336509,-43.768486806631245,-43.67327734141649,-43.16397738933971,-44.88343361644258,100,58,0.6712239932136227,0.4036149715580294,1.0915172331750205
115,-134.72882343806043,-45.059821736268546,-44.70843139807258,-41.81981616127574,-42.66124092072416,100,32,1.0281907786675895,0.34852124869481416,1.1188410539708342
116,-127.14602309468707,-42.90205048534551,-46.26302396917265,-45.43376041945838,-45.37908896104134,100,44,1.039666767652496,0.35953983318090305,1.2871862638694593
117,-130.71796223844692,-44.81809604905442,-45.26279485576059,-43.67031592079606,-46.047156641419214,100,53,0.9795204417760337,0.34523928318517194,1.1009506950294643
118,-134.95520022805817,-44.373580938581206,-42.94958322521641,-44.97031056267616,-41.64411003261729,100,54,1.0202932604715595,0.47501844697355855,1.4987242159671967
119,-128.38840430015983,-44.38865735073408,-41.254296657152345,-42.76028665861032,-45.81819050689658,100,51,0.6424930656486187,0.2861433577349743,1.4289350377352226
120,-132.92514571046908,-45.57632568803056,-43.757687316295645,-45.432901036751176,-43.51590156159304,100,47,0.8193648579235387,0.41752350886373024,1.3911363740416955
121,-135.42062474466735,-43.13481845763055,-45.05070937725082,-43.762985030411954,-45.85334339258771,100,39,0.5971223201017047,0.21710299600286762,1.2766216149344818
122,-129.19225791809427,-43.82938273948651,-46.57686945854101,-45.03764157039743,-42.683422135587634,100,37,1.0433375462291523,0.3133915150926389,1.2939114555331193
123,-130.66973469250894,-44.04473793298345,-43.80401104855564,-44.6938487960684,-41.47972726924987,100,36,0.7198029795307986,0.3554552431985011,1.357942145443742
124,-135.17469227569882,-44.5879326846353,-41.0807324039339,-42.49528733441748,-45.37108650494971,100,35,0.6175556092348927,0.4328092718954798,1.2500584020039702
125,-134.40668693483923,-41.971939808709976,-43.95228583866853,-46.240709794755816,-43.94388962149934,100,38,1.0410511779131904,0.3885823705350566,1.1671158623491296
126,-133.18135912621503,-43.48621919655108,-42.02319099135725,-41.0413664628103,-43.996623720901496,100,55,0.9321235736296903,0.24790384837431756,1.3644406916171152
127,-128.77604357899068,-42.08005393571689,-40.93606186925848,-43.493850999383525,-40.92343812430388,100,55,0.977339830206848,0.33393085562418434,1.1782625776191589
128,-130.42465802996705,-44.206245204506736,-44.3620705054919,-44.05132930822783,-43.28173528377618,100,26,0.5632693509451409,0.46958349858702136,1.371443394556741
129,-134.56563866770847,-45.00471997145453,-41.094701843743394,-41.20470250214786,-46.65889716648996,100,59,0.9795758675483133,0.4501841400067644,1.0158921265804597
130,-129.59113795255834,-44.392652292950935,-41.72857458292311,-42.27757755746973,-43.42392909844549,100,34,1.0284610297642973,0.4158211240287744,1.169080890093212
131,-131.16926268300978,-44.899526000704014,-42.26417816338886,-42.98135187275261,-44.73388792784572,100,56,0.7978261613433041,0.4868567011472441,1.0769412365180018
132,-128.43381876531024,-44.28570004705399,-46.735966382399894,-43.2491675752383,-45.58957650052462,100,29,0.6146883808442752,0.47137885650532585,1.0411376539566395
133,-127.90042778875187,-44.74892543699761,-46.06705980298758,-41.46267421648903,-45.206225731052484,100,43,0.8211876450999462,0.46051873859041464,1.1249052732139204
134,-135.24660929502286,-42.444660406218524,-41.93627595177768,-45.474890159410464,-42.49220675710925,100,46,0.8309077197298491,0.33809027700773,1.1843229644229676
135,-128.90247992731815,-42.32469030907367,-44.20721887836118,-44.20873937060583,-44.115667540543775,100,41,1.0673577487678658,0.2965663209194094,1.274183185919762
136,-127.90609023944513,-42.73656717460563,-43.67696229153627,-41.435907425696776,-42.65905286349823,100,41,1.063450861913768,0.3814587934660658,1.1639447608313476
137,-128.80335588575946,-42.866623006828306,-42.25982874146473,-46.69615145776472,-42.2149752735166,100,58,0.7498603802250347,0.28929850855990974,1.1563352635608337
138,-130.86599700239174,-42.04533541049506,-42.068931264332484,-46.141792774726255,-45.81462701661476,100,48,0.5785347917085016,0.23938528816309915,1.274996444773079
139,-126.9021725780349,-45.46299443298107,-45.14272332916279,-44.25040024287562,-44.89276194407278,100,44,0.948510645410293,0.20527234219397097,1.095627548729463
140,-132.8859983987597,-43.65423920332749,-41.41922609948149,-45.466956862125855,-44.40005045248556,100,30,0.505377645913096,0.4092002399171934,1.0686038080458924
141,-126.81207108822093,-43.24317886182397,-45.13188567643796,-44.710786332640296,-45.64864252630944,100,29,0.8230700005551563,0.3542120409964148,1.063905556049352
142,-134.39324257642173,-42.318393304804374,-46.78015849127986,-46.3745651440139,-43.24011274572092,100,23,0.6860532340695407,0.2958227585734245,1.3971031689142244
143,-130.32419677129934,-43.94228095644407,-42.25677539821254,-45.64189233978886,-41.13964901981066,100,53,1.0135747661587347,0.21044812450175143,1.3938230530207905
144,-132.46966545382907,-43.4580827842899,-45.684085787326424,-42.28910300247474,-42.05858407913483,100,56,0.5933016801887966,0.4923161264235068,1.149264796484869
145,-133.66666723234582,-43.331818149804306,-44.271215610414686,-45.16875461641603,-42.93303942245936,100,47,0.6107896704597993,0.4318381242530466,1.1906510539037463
146,-132.94165165589342,-43.31916881442426,-42.632401038016866,-44.196561346538815,-45.55727756468886,100,37,0.5639662589151693,0.38154660511580163,1.2645112757822652
147,-127.68566768631268,-42.8045739805521,-43.039408683538106,-40.95687981162662,-42.45284318322186,100,49,0.9942831211964426,0.21185336069788088,1.4028944864844373
148,-132.7316845477885,-42.016498008680365,-43.64999220332082,-41.391161786506075,-43.01115959141905,100,55,0.524049332170962,0.2888176704508795,1.2756317339448429
149,-127.51166176725553,-45.320833657362876,-42.561639933374934,-44.77026706407565,-41.47628916452663,100,34,0.9577118038071611,0.29928047930492796,1.4242845710189174
150,-127.4737334482026,-43.89216530654044,-42.34920429025845,-42.69022692846554,-42.29026583957855,100,32,0.883114689684009,0.4568150472174754,1.307353144159189
151,-129.6053057298529,-45.774693041368955,-41.77752651976574,-42.96475039174608,-41.47061040026383,100,43,0.9312240355297585,0.21665758815638939,1.2546760508501373
152,-126.69461353392646,-44.855694999800015,-45.37861696145674,-43.40011659755183,-41.33445782648632,100,28,0.7169484022383749,0.30887466659427604,1.0651023899764036
153,-133.97730119995526,-42.92383619327344,-41.15076761575896,-45.69050736132115,-46.57705897658262,100,37,0.550273496315865,0.41412342560684146,1.2867667509684146
154,-132.55762101907084,-42.972339072024226,-45.83704762254568,-41.876666203411396,-41.94539305433273,100,58,0.924117562277812,0.4992244255840968,1.1255631380733027
155,-135.90246188561756,-42.6384378677882,-44.48661816173853,-46.61416269523339,-42.99639440886387,100,47,0.5870436428125498,0.31020929251202933,1.0865246948358716
156,-131.75814471453964,-45.22562203695124,-45.68124791657506,-42.93119852177563,-45.45049859778053,100,48,0.9138445522477749,0.4148018117616311,1.2687577919397424
157,-129.15703686494288,-43.90362100553383,-41.22239192745551,-44.33003492448141,-43.5724718163099,100,55,0.5612561161864565,0.38623464519978246,1.414972722491956
158,-135.97568361060974,-42.879600099471915,-41.729134558532074,-41.96908180433695,-44.26046493562712,100,37,0.9785047205616921,0.3554448111616515,1.0736503200708192
159,-133.6289556053826,-42.24985554046535,-43.9911295943172,-42.41028698586839,-41.692029785284255,100,28,0.7604780904376122,0.4117347500746224,1.492737921079933
160,-128.0499078386115,-44.355816953987606,-43.04960909860561,-45.75734473279073,-43.37442962639883,100,48,0.5476248220774498,0.32199493337242263,1.146667953228362
161,-126.6265870877412,-41.99724959448154,-46.0291668764961,-43.315121624764195,-41.49293054351663,100,59,0.5242874727907647,0.4737151893785849,1.1067855780604345
162,-130.3978163752261,-42.15102532895043,-43.134596189687784,-44.747620163745026,-42.89765690566975,100,38,0.8942895430759097,0.23103769975319083,1.0010293910349182
163,-127.54280421402908,-43.64543201119683,-40.9738032552278,-45.90201982907347,-41.546431736869984,100,43,0.6283189241884117,0.4546404801075684,1.2041578315745352
164,-128.59832532543163,-42.19607347480622,-42.30472499039731,-43.32273677407523,-41.91061621896295,100,37,1.085246374413286,0.22217755765955885,1.240230229429893
165,-127.13971771193717,-43.78688718782374,-44.56058884916861,-44.28185099388972,-41.53620251132988,100,23,1.0454008584405061,0.4385568716175917,1.0266447750458312
166,-128.97846458001726,-42.200432825733614,-45.890204695327235,-43.26815033048525,-45.18267421760703,100,35,0.7876226909910591,0.32894479575678476,1.1001505308212114
167,-128.7015381613524,-44.092525760527934,-43.009074572012395,-43.85920170998243,-43.54528681957353,100,32,0.9164862228280459,0.3006007760771078,1.1112162490957387
168,-127.52573760735928,-44.8312606337476,-44.52034051234489,-41.92606312344432,-42.940690935205424,100,46,0.6984551143339977,0.4881295510247837,1.4357951284751898
169,-134.07975907619385,-42.33007976762668,-46.522410088002715,-46.42918143239177,-45.30899173499107,100,51,0.7302477708720347,0.3528410448975115,1.296011496887555
170,-135.53405558617987,-43.75217806532827,-44.65055451505319,-42.78105131728913,-45.7573092600995,100,38,0.5999717838117316,0.4600202788847476,1.1147851601910237
171,-132.35923975447758,-45.26589589554328,-45.84030738555979,-43.09422065655429,-42.0862389242312,100,22,0.5506301486734126,0.4502478980349781,1.0481360418039114
172,-127.1828968458906,-45.221363268348085,-43.36579818993901,-42.70991445346303,-43.793833249779176,100,37,0.6642541269968798,0.27658308871318626,1.271976071918592
173,-128.11580368428903,-45.07612533060122,-44.821299244867944,-45.091994141771345,-46.8126407404164,100,26,0.9829305327340141,0.43191184900673224,1.265258170554844
174,-127.70474834069306,-44.897714905554615,-46.36418389409493,-43.65244473949992,-46.11995904882529,100,47,1.0157010451156392,0.48639062264663696,1.3755657852450505
175,-128.80389967660517,-43.37246270829348,-44.783528088410776,-42.625709233852845,-46.321415545945406,100,38,0.6026191688288937,0.27134995452077354,1.2387363417949995
176,-131.76272283413846,-42.10212839777426,-41.61836591662457,-44.64256296948216,-41.86551566241994,100,33,0.8412053255182497,0.47779076435833046,1.4266772256889233
177,-135.58588505482868,-41.869353507231104,-43.769155034121965,-44.5253081860633,-43.58333114254987,100,27,0.8375673630716254,0.3675190964534716,1.1056251869430846
178,-128.06347127734176,-42.33228779559155,-44.00167763982999,-40.89806692993466,-44.343966846476064,100,21,0.9373008816548556,0.4781800702744456,1.1663443055496079
